qualifyId	driverId	number	position
7903	20	5	4
7904	822	77	5
7905	8	7	6
7906	807	27	7
7907	832	55	8
7908	844	16	9
7909	828	9	10
7910	839	31	11
7911	815	11	13
7912	843	28	14
7913	842	10	15
7914	154	8	16
7915	838	2	17
7916	825	20	18
7917	840	18	19
7918	845	35	20
7919	4	14	12
7920	1	44	1
7921	20	5	2
7922	822	77	3
7923	8	7	4
7924	830	33	5
7925	817	3	6
7926	828	9	7
7927	844	16	8
7928	154	8	9
7929	842	10	10
7930	825	20	11
7931	815	11	12
7932	839	31	13
7933	807	27	14
7934	845	35	15
7935	832	55	16
7936	843	28	17
7937	4	14	18
7938	840	18	19
7939	838	2	20
7940	1	44	1
7941	822	77	2
7942	20	5	3
7943	8	7	4
7944	817	3	5
7945	830	33	6
7946	154	8	7
7947	844	16	8
7948	839	31	9
7949	807	27	10
7950	832	55	11
7951	828	9	12
7952	825	20	13
7953	815	11	14
7954	4	14	15
7955	843	28	16
7956	842	10	17
7957	838	2	18
7958	845	35	19
7959	840	18	20
7960	1	44	1
7961	822	77	2
7962	20	5	3
7963	830	33	4
7964	844	16	5
7965	154	8	6
7966	825	20	7
7967	846	4	8
7968	8	7	9
7969	815	11	10
7970	807	27	11
7971	817	3	12
7972	848	23	13
7973	841	99	14
7974	826	26	15
7975	840	18	16
7976	842	10	17
7977	832	55	18
7978	847	63	19
7979	9	88	20
7980	844	16	1
7981	20	5	2
7982	1	44	3
7983	822	77	4
7984	830	33	5
7985	825	20	6
7986	832	55	7
7987	154	8	8
7988	8	7	9
7989	846	4	10
7990	817	3	11
7991	848	23	12
7992	842	10	13
7993	815	11	14
7994	826	26	15
7995	841	99	16
7996	807	27	17
7997	840	18	18
7998	847	63	19
7999	9	88	20
8000	822	77	1
8001	1	44	2
8002	20	5	3
8003	844	16	4
8004	830	33	5
8005	842	10	6
8006	817	3	7
8007	807	27	8
8008	825	20	9
8009	154	8	10
8010	826	26	11
8011	815	11	12
8012	8	7	13
8013	832	55	14
8014	846	4	15
8015	840	18	16
8016	847	63	17
8017	9	88	18
8018	822	77	1
8019	1	44	2
8020	20	5	3
8021	830	33	4
8022	815	11	5
8023	826	26	6
8024	846	4	7
8025	841	99	8
8026	844	16	9
8027	832	55	10
8028	817	3	11
8029	848	23	12
8030	825	20	13
8031	840	18	14
8032	154	8	15
8033	807	27	16
8034	847	63	17
8035	9	88	18
8036	8	7	19
8037	842	10	20
8038	822	77	1
8039	1	44	2
8040	20	5	3
8041	830	33	4
8042	844	16	5
8043	842	10	6
8044	154	8	7
8045	825	20	8
8046	826	26	9
8047	817	3	10
8048	846	4	11
8049	848	23	12
8050	832	55	13
8051	8	7	14
8052	815	11	15
8053	807	27	16
8054	840	18	17
8055	841	99	18
8056	847	63	19
8057	9	88	20
8058	1	44	1
8059	822	77	2
8060	830	33	3
8061	20	5	4
8062	842	10	5
8063	825	20	6
8064	817	3	7
8065	826	26	8
8066	832	55	9
8067	848	23	10
8068	807	27	11
8069	846	4	12
8070	154	8	13
8071	8	7	14
8072	841	99	15
8073	844	16	16
8074	815	11	17
8075	840	18	18
8076	847	63	19
8077	9	88	20
8078	20	5	1
8079	1	44	2
8080	844	16	3
8081	817	3	4
8082	842	10	5
8083	822	77	6
8084	807	27	7
8085	846	4	8
8086	832	55	9
8087	825	20	10
8088	830	33	11
8089	826	26	12
8090	841	99	13
8091	848	23	14
8092	154	8	15
8093	815	11	16
8094	8	7	17
8095	840	18	18
8096	847	63	19
8097	9	88	20
8098	1	44	1
8099	822	77	2
8100	844	16	3
8101	830	33	4
8102	846	4	5
8103	832	55	6
8104	20	5	7
8105	817	3	8
8106	842	10	9
8107	841	99	10
8108	848	23	11
8109	8	7	12
8110	807	27	13
8111	815	11	14
8112	825	20	15
8113	826	26	16
8114	154	8	17
8115	840	18	18
8116	847	63	19
8117	9	88	20
8118	844	16	1
8119	1	44	2
8120	830	33	3
8121	822	77	4
8122	825	20	5
8123	846	4	6
8124	8	7	7
8125	841	99	8
8126	842	10	9
8127	20	5	10
8128	154	8	11
8129	807	27	12
8130	848	23	13
8131	817	3	14
8132	832	55	15
8133	815	11	16
8134	840	18	17
8135	826	26	18
8136	847	63	19
8137	9	88	20
8138	822	77	1
8139	1	44	2
8140	844	16	3
8141	830	33	4
8142	842	10	5
8143	20	5	6
8144	817	3	7
8145	846	4	8
8146	848	23	9
8147	807	27	10
8148	841	99	11
8149	8	7	12
8150	832	55	13
8151	154	8	14
8152	815	11	15
8153	825	20	16
8154	826	26	17
8155	840	18	18
8156	847	63	19
8157	9	88	20
8158	1	44	1
8159	830	33	2
8160	822	77	3
8161	842	10	4
8162	8	7	5
8163	154	8	6
8164	832	55	7
8165	815	11	8
8166	807	27	9
8167	844	16	10
8168	841	99	11
8169	825	20	12
8170	817	3	13
8171	826	26	14
8172	840	18	15
8173	846	4	16
8174	848	23	17
8175	847	63	18
8176	9	88	19
8177	20	5	20
8178	830	33	1
8179	822	77	2
8180	1	44	3
8181	844	16	4
8182	20	5	5
8183	842	10	6
8184	846	4	7
8185	832	55	8
8186	154	8	9
8187	8	7	10
8188	807	27	11
8189	848	23	12
8190	826	26	13
8191	841	99	14
8192	825	20	15
8193	847	63	16
8194	815	11	17
8195	817	3	18
8196	840	18	19
8197	9	88	20
8198	844	16	1
8199	20	5	2
8200	1	44	3
8201	822	77	4
8202	830	33	5
8203	817	3	6
8204	807	27	7
8205	8	7	8
8206	815	11	9
8207	825	20	10
8208	154	8	11
8209	846	4	12
8210	840	18	13
8211	848	23	14
8212	841	99	15
8213	842	10	16
8214	832	55	17
8215	826	26	18
8216	847	63	19
8217	9	88	20
8218	844	16	1
8219	1	44	2
8220	822	77	3
8221	20	5	4
8222	817	3	5
8223	807	27	6
8224	832	55	7
8225	848	23	8
8226	840	18	9
8227	8	7	10
8228	841	99	11
8229	825	20	12
8230	826	26	13
8231	846	4	14
8232	842	10	15
8233	154	8	16
8234	815	11	17
8235	847	63	18
8236	9	88	19
8237	830	33	20
8238	844	16	1
8239	1	44	2
8240	20	5	3
8241	830	33	4
8242	822	77	5
8243	848	23	6
8244	832	55	7
8245	807	27	8
8246	846	4	9
8247	815	11	10
8248	841	99	11
8249	842	10	12
8250	8	7	13
8251	825	20	14
8252	826	26	15
8253	840	18	16
8254	154	8	17
8255	847	63	18
8256	9	88	19
8257	817	3	20
8258	844	16	1
8259	1	44	2
8260	20	5	3
8261	830	33	4
8262	822	77	5
8263	832	55	6
8264	807	27	7
8265	846	4	8
8266	154	8	9
8267	817	3	10
8268	842	10	11
8269	815	11	12
8270	841	99	13
8271	825	20	14
8272	840	18	15
8273	8	7	16
8274	847	63	17
8275	9	88	18
8276	848	23	19
8277	826	26	20
8278	20	5	1
8279	844	16	2
8280	822	77	3
8281	1	44	4
8282	830	33	5
8283	848	23	6
8284	832	55	7
8285	846	4	8
8286	842	10	9
8287	154	8	10
8288	841	99	11
8289	840	18	12
8290	8	7	13
8291	826	26	14
8292	807	27	15
8293	817	3	16
8294	815	11	17
8295	847	63	18
8296	825	20	19
8297	9	88	20
8298	830	33	1
8299	844	16	2
8300	20	5	3
8301	1	44	4
8302	848	23	5
8303	822	77	6
8304	832	55	7
8305	846	4	8
8306	826	26	9
8307	842	10	10
8308	815	11	11
8309	807	27	12
8310	817	3	13
8311	8	7	14
8312	841	99	15
8313	840	18	16
8314	825	20	17
8315	154	8	18
8316	847	63	19
8317	9	88	20
8318	822	77	1
8319	20	5	2
8320	830	33	3
8321	844	16	4
8322	1	44	5
8323	848	23	6
8324	832	55	7
8325	846	4	8
8326	817	3	9
8327	842	10	10
8328	807	27	11
8329	825	20	12
8330	826	26	13
8331	840	18	14
8332	154	8	15
8333	841	99	16
8334	8	7	17
8335	847	63	18
8336	815	11	19
8337	9	88	20
8338	830	33	1
8339	20	5	2
8340	1	44	3
8341	844	16	4
8342	822	77	5
8343	848	23	6
8344	842	10	7
8345	154	8	8
8346	8	7	9
8347	825	20	10
8348	846	4	11
8349	817	3	12
8350	841	99	13
8351	807	27	14
8352	815	11	15
8353	826	26	16
8354	840	18	17
8355	847	63	18
8356	9	88	19
8357	832	55	20
8358	1	44	1
8359	822	77	2
8360	830	33	3
8361	844	16	4
8362	20	5	5
8363	848	23	6
8364	846	4	7
8365	817	3	8
8366	832	55	9
8367	807	27	10
8368	815	11	11
8369	842	10	12
8370	840	18	13
8371	826	26	14
8372	825	20	15
8373	154	8	16
8374	841	99	17
8375	8	7	18
8376	847	63	19
8377	9	88	20
8378	822	77	1
8379	1	44	2
8380	830	33	3
8381	846	4	4
8382	848	23	5
8383	815	11	6
8384	844	16	7
8385	832	55	8
8386	840	18	9
8387	817	3	10
8388	20	5	11
8389	842	10	12
8390	826	26	13
8391	839	31	14
8392	154	8	15
8393	825	20	16
8394	847	63	17
8395	841	99	18
8396	8	7	19
8397	849	6	20
8398	1	44	1
8399	830	33	2
8400	832	55	3
8401	822	77	4
8402	839	31	5
8403	846	4	6
8404	848	23	7
8405	842	10	8
8406	817	3	9
8407	20	5	10
8408	844	16	11
8409	847	63	12
8410	840	18	13
8411	826	26	14
8412	825	20	15
8413	8	7	16
8414	815	11	17
8415	849	6	18
8416	841	99	19
8417	154	8	20
8418	822	77	2
8419	840	18	3
8420	815	11	4
8421	20	5	5
8422	844	16	6
8423	830	33	7
8424	846	4	8
8425	832	55	9
8426	842	10	10
8427	817	3	11
8428	847	63	12
8429	848	23	13
8430	839	31	14
8431	849	6	15
8432	825	20	16
8433	826	26	17
8434	154	8	18
8435	841	99	19
8436	8	7	20
8437	1	44	1
8438	1	44	1
8439	822	77	2
8440	830	33	3
8441	844	16	4
8442	846	4	5
8443	840	18	6
8444	832	55	7
8445	817	3	8
8446	839	31	9
8447	20	5	10
8448	842	10	11
8449	848	23	12
8450	807	27	13
8451	826	26	14
8452	847	63	15
8453	825	20	16
8454	841	99	17
8455	8	7	18
8456	154	8	19
8457	849	6	20
8458	822	77	1
8459	1	44	2
8460	807	27	3
8461	830	33	4
8462	817	3	5
8463	840	18	6
8464	842	10	7
8465	844	16	8
8466	848	23	9
8467	846	4	10
8468	839	31	11
8469	20	5	12
8470	832	55	13
8471	154	8	14
8472	847	63	15
8473	826	26	16
8474	825	20	17
8475	849	6	18
8476	841	99	19
8477	8	7	20
8478	1	44	1
8479	822	77	2
8480	830	33	3
8481	815	11	4
8482	840	18	5
8483	848	23	6
8484	832	55	7
8485	846	4	8
8486	844	16	9
8487	842	10	10
8488	20	5	11
8489	826	26	12
8490	817	3	13
8491	8	7	14
8492	839	31	15
8493	825	20	16
8494	154	8	17
8495	847	63	18
8496	849	6	19
8497	841	99	20
8498	1	44	1
8499	822	77	2
8500	830	33	3
8501	817	3	4
8502	848	23	5
8503	839	31	6
8504	832	55	7
8505	815	11	8
8506	840	18	9
8507	846	4	10
8508	826	26	11
8509	842	10	12
8510	844	16	13
8511	20	5	14
8512	847	63	15
8513	8	7	16
8514	154	8	17
8515	841	99	18
8516	849	6	19
8517	825	20	20
8518	1	44	1
8519	822	77	2
8520	832	55	3
8521	815	11	4
8522	830	33	5
8523	846	4	6
8524	817	3	7
8525	840	18	8
8526	848	23	9
8527	842	10	10
8528	826	26	11
8529	839	31	12
8530	844	16	13
8531	8	7	14
8532	825	20	15
8533	154	8	16
8534	20	5	17
8535	841	99	18
8536	847	63	19
8537	849	6	20
8538	1	44	1
8539	822	77	2
8540	830	33	3
8541	848	23	4
8542	844	16	5
8543	815	11	6
8544	840	18	7
8545	817	3	8
8546	832	55	9
8547	839	31	10
8548	846	4	11
8549	826	26	12
8550	8	7	13
8551	20	5	14
8552	154	8	15
8553	842	10	16
8554	841	99	17
8555	847	63	18
8556	849	6	19
8557	825	20	20
8558	1	44	1
8559	830	33	2
8560	822	77	3
8561	815	11	4
8562	817	3	5
8563	832	55	6
8564	839	31	7
8565	846	4	8
8566	842	10	9
8567	848	23	10
8568	844	16	11
8569	826	26	12
8570	840	18	13
8571	847	63	14
8572	20	5	15
8573	154	8	16
8574	841	99	17
8575	825	20	18
8576	849	6	19
8577	8	7	20
8578	822	77	1
8579	1	44	2
8580	830	33	3
8581	844	16	4
8582	848	23	5
8583	817	3	6
8584	839	31	7
8585	846	4	8
8586	815	11	9
8587	832	55	10
8588	20	5	11
8589	842	10	12
8590	826	26	13
8591	841	99	14
8592	825	20	15
8593	154	8	16
8594	847	63	17
8595	849	6	18
8596	8	7	19
8597	807	27	20
8626	840	18	12
8625	839	31	11
8624	817	3	10
8623	842	10	9
8622	846	4	8
8621	832	55	7
8620	848	23	6
8619	815	11	5
8618	844	16	4
8617	830	33	3
8616	822	77	2
8615	1	44	1
8627	826	26	13
8628	847	63	14
8629	20	5	15
8630	8	7	16
8631	841	99	17
8632	154	8	18
8633	825	20	19
8634	849	6	20
8635	822	77	1
8636	1	44	2
8637	830	33	3
8638	842	10	4
8639	817	3	5
8640	848	23	6
8641	844	16	7
8642	826	26	8
8643	846	4	9
8644	832	55	10
8645	815	11	11
8646	839	31	12
8647	847	63	13
8648	20	5	14
8649	840	18	15
8650	154	8	16
8651	825	20	17
8652	8	7	18
8653	849	6	19
8654	841	99	20
8655	840	18	1
8656	830	33	2
8657	815	11	3
8658	848	23	4
8659	817	3	5
8660	1	44	6
8661	839	31	7
8662	8	7	8
8663	822	77	9
8664	841	99	10
8665	846	4	11
8666	20	5	12
8667	832	55	13
8668	844	16	14
8669	842	10	15
8670	825	20	16
8671	826	26	17
8672	847	63	18
8673	154	8	19
8674	849	6	20
8675	1	44	1
8676	822	77	2
8677	830	33	3
8678	848	23	4
8679	815	11	5
8680	817	3	6
8681	839	31	7
8682	842	10	8
8683	846	4	9
8684	826	26	10
8685	20	5	11
8686	844	16	12
8687	840	18	13
8688	847	63	14
8689	832	55	15
8690	841	99	16
8691	8	7	17
8692	825	20	18
8693	154	8	19
8694	849	6	20
8695	822	77	1
8696	847	63	2
8697	830	33	3
8698	844	16	4
8699	815	11	5
8700	826	26	6
8701	817	3	7
8702	832	55	8
8703	842	10	9
8704	840	18	10
8705	839	31	11
8706	848	23	12
8707	20	5	13
8708	841	99	14
8709	846	4	15
8710	825	20	16
8711	849	6	17
8712	851	89	18
8713	8	7	19
8714	850	51	20
8715	830	33	1
8716	822	77	2
8717	1	44	3
8718	846	4	4
8719	848	23	5
8720	832	55	6
8721	826	26	7
8722	840	18	8
8723	844	16	9
8724	842	10	10
8725	839	31	11
8726	817	3	12
8727	20	5	13
8728	841	99	14
8729	815	11	15
8730	8	7	16
8731	825	20	17
8732	847	63	18
8733	850	51	19
8734	849	6	20
8735	830	33	1
8736	1	44	2
8737	822	77	3
8738	844	16	4
8739	842	10	5
8740	817	3	6
8741	846	4	7
8742	832	55	8
8743	4	14	9
8744	840	18	10
8745	815	11	11
8746	841	99	12
8747	852	22	13
8748	8	7	14
8749	847	63	15
8750	839	31	16
8751	849	6	17
8752	20	5	18
8753	854	47	19
8754	853	9	20
8755	1	44	1
8756	815	11	2
8757	830	33	3
8758	844	16	4
8759	842	10	5
8760	817	3	6
8761	846	4	7
8762	822	77	8
8763	839	31	9
8764	840	18	10
8765	832	55	11
8766	847	63	12
8767	20	5	13
8768	849	6	14
8769	4	14	15
8770	8	7	16
8771	841	99	17
8772	854	47	18
8773	853	9	19
8774	852	22	20
8775	822	77	1
8776	1	44	2
8777	830	33	3
8778	815	11	4
8779	832	55	5
8780	839	31	6
8781	846	4	7
8782	844	16	8
8783	842	10	9
8784	20	5	10
8785	847	63	11
8786	841	99	12
8787	4	14	13
8788	852	22	14
8789	8	7	15
8790	817	3	16
8791	840	18	17
8792	849	6	18
8793	854	47	19
8794	853	9	20
8795	1	44	1
8796	830	33	2
8797	822	77	3
8798	844	16	4
8799	839	31	5
8800	832	55	6
8801	817	3	7
8802	815	11	8
8803	846	4	9
8804	4	14	10
8805	840	18	11
8806	842	10	12
8807	20	5	13
8808	841	99	14
8809	847	63	15
8810	852	22	16
8811	8	7	17
8812	854	47	18
8813	849	6	19
8814	853	9	20
8815	844	16	1
8816	830	33	2
8817	822	77	3
8818	832	55	4
8819	846	4	5
8820	842	10	6
8821	1	44	7
8822	20	5	8
8823	815	11	9
8824	841	99	10
8825	839	31	11
8826	817	3	12
8827	840	18	13
8828	8	7	14
8829	847	63	15
8830	852	22	16
8831	4	14	17
8832	849	6	18
8833	853	9	19
8834	844	16	1
8835	1	44	2
8836	830	33	3
8837	842	10	4
8838	832	55	5
8839	846	4	6
8840	815	11	7
8841	852	22	8
8842	4	14	9
8843	822	77	10
8844	20	5	11
8845	839	31	12
8846	817	3	13
8847	8	7	14
8848	847	63	15
8849	849	6	16
8850	854	47	17
8851	853	9	18
8852	840	18	19
8853	841	99	20
8854	830	33	1
8855	1	44	2
8856	822	77	3
8857	815	11	4
8858	832	55	5
8859	842	10	6
8860	844	16	7
8861	846	4	8
8862	4	14	9
8863	817	3	10
8864	839	31	11
8865	20	5	12
8866	841	99	13
8867	847	63	14
8868	854	47	15
8869	849	6	16
8870	8	7	17
8871	853	9	18
8872	840	18	19
8873	852	22	20
8874	830	33	1
8875	822	77	2
8876	1	44	3
8877	846	4	4
8878	815	11	5
8879	842	10	6
8880	844	16	7
8881	852	22	8
8882	4	14	9
8883	840	18	10
8884	847	63	11
8885	832	55	12
8886	817	3	13
8887	20	5	14
8888	841	99	15
8889	849	6	16
8890	839	31	17
8891	8	7	18
8892	854	47	19
8893	853	9	20
8894	830	33	1
8895	846	4	2
8896	815	11	3
8897	1	44	4
8898	822	77	5
8899	842	10	6
8900	852	22	7
8901	20	5	8
8902	847	63	9
8903	840	18	10
8904	832	55	11
8905	844	16	12
8906	817	3	13
8907	4	14	14
8908	841	99	15
8909	8	7	16
8910	839	31	17
8911	849	6	18
8912	854	47	19
8913	853	9	20
8914	1	44	1
8915	830	33	2
8916	822	77	3
8917	844	16	4
8918	815	11	5
8919	846	4	6
8920	817	3	7
8921	847	63	8
8922	832	55	9
8923	20	5	10
8924	4	14	11
8925	842	10	12
8926	839	31	13
8927	841	99	14
8928	840	18	15
8929	852	22	16
8930	8	7	17
8931	849	6	18
8932	854	47	19
8933	853	9	20
8934	1	44	1
8935	822	77	2
8936	830	33	3
8937	815	11	4
8938	842	10	5
8939	846	4	6
8940	844	16	7
8941	839	31	8
8942	4	14	9
8943	20	5	10
8944	817	3	11
8945	840	18	12
8946	8	7	13
8947	841	99	14
8948	832	55	15
8949	852	22	16
8950	847	63	17
8951	849	6	18
8952	853	9	19
8953	854	47	20
8954	830	33	1
8955	847	63	2
8956	1	44	3
8957	817	3	4
8958	20	5	5
8959	842	10	6
8960	815	11	7
8961	822	77	8
8962	839	31	9
8963	846	4	10
8964	844	16	11
8965	849	6	12
8966	832	55	13
8967	4	14	14
8968	840	18	15
8969	841	99	16
8970	852	22	17
8971	854	47	18
8972	8	7	19
8973	853	9	20
8974	830	33	1
8975	1	44	2
8976	822	77	3
8977	842	10	4
8978	844	16	5
8979	832	55	6
8980	841	99	7
8981	839	31	8
8982	4	14	9
8983	817	3	10
8984	847	63	11
8985	840	18	12
8986	846	4	13
8987	849	6	14
8988	852	22	15
8989	815	11	16
8990	20	5	17
8991	9	88	18
8992	854	47	19
8993	853	9	20
8994	822	77	1
8995	1	44	2
8996	830	33	3
8997	846	4	4
8998	817	3	5
8999	842	10	6
9000	832	55	7
9001	844	16	8
9002	815	11	9
9003	841	99	10
9004	20	5	11
9005	840	18	12
9006	4	14	13
9007	839	31	14
9008	847	63	15
9009	849	6	16
9010	852	22	17
9011	854	47	18
9012	9	88	19
9013	853	9	20
9014	846	4	1
9015	832	55	2
9016	847	63	3
9017	1	44	4
9018	817	3	5
9019	4	14	6
9020	822	77	7
9021	840	18	8
9022	815	11	9
9023	839	31	10
9024	20	5	11
9025	842	10	12
9026	852	22	13
9027	849	6	14
9028	844	16	15
9029	8	7	16
9030	854	47	17
9031	841	99	18
9032	853	9	19
9033	830	33	20
9034	84	12	12
9035	85	23	22
9036	1	44	1
9037	822	77	2
9038	830	33	3
9039	844	16	4
9040	842	10	5
9041	4	14	6
9042	815	11	7
9043	846	4	8
9044	840	18	9
9045	852	22	10
9046	20	5	11
9047	839	31	12
9048	847	63	13
9049	854	47	14
9050	832	55	15
9051	817	3	16
9052	849	6	17
9053	841	99	18
9054	8	7	19
9055	853	9	20
9056	830	33	1
9057	1	44	2
9058	815	11	3
9059	822	77	4
9060	844	16	5
9061	832	55	6
9062	817	3	7
9063	846	4	8
9064	842	10	9
9065	852	22	10
9066	839	31	11
9067	20	5	12
9068	841	99	13
9069	4	14	14
9070	847	63	15
9071	840	18	16
9072	849	6	17
9073	8	7	18
9074	854	47	19
9075	853	9	20
9076	822	77	1
9077	1	44	2
9078	830	33	3
9079	815	11	4
9080	842	10	5
9081	832	55	6
9082	817	3	7
9083	844	16	8
9084	852	22	9
9085	846	4	10
9086	20	5	11
9087	8	7	12
9088	847	63	13
9089	841	99	14
9090	839	31	15
9091	4	14	16
9092	849	6	17
9093	854	47	18
9094	853	9	19
9095	840	18	20
9096	1	44	1
9097	830	33	2
9098	822	77	3
9099	815	11	4
9100	842	10	5
9101	832	55	6
9102	844	16	7
9103	846	4	8
9104	817	3	9
9105	4	14	10
9106	839	31	11
9107	20	5	12
9108	852	22	13
9109	8	7	14
9110	841	99	15
9111	840	18	16
9112	849	6	17
9113	847	63	18
9114	854	47	19
9115	853	9	20
9116	1	44	1
9117	830	33	2
9118	822	77	3
9119	842	10	4
9120	4	14	5
9121	846	4	6
9122	832	55	7
9123	852	22	8
9124	839	31	9
9125	20	5	10
9126	815	11	11
9127	840	18	12
9128	844	16	13
9129	817	3	14
9130	847	63	15
9131	8	7	16
9132	849	6	17
9133	841	99	18
9134	854	47	19
9135	853	9	20
9136	1	44	1
9137	822	77	2
9138	830	33	3
9139	844	16	4
9140	815	11	5
9141	842	10	6
9142	846	4	7
9143	852	22	8
9144	839	31	9
9145	841	99	10
9146	817	3	11
9147	8	7	12
9148	4	14	13
9149	847	63	14
9150	832	55	15
9151	849	6	16
9152	20	5	17
9153	840	18	18
9154	854	47	19
9155	853	9	20
9156	830	33	1
9157	1	44	2
9158	846	4	3
9159	815	11	4
9160	832	55	5
9161	822	77	6
9162	844	16	7
9163	852	22	8
9164	839	31	9
9165	817	3	10
9166	4	14	11
9167	842	10	12
9168	840	18	13
9169	841	99	14
9170	20	5	15
9171	849	6	16
9172	847	63	17
9173	8	7	18
9174	854	47	19
9175	853	9	20
9176	844	16	1
9177	830	1	2
9178	832	55	3
9179	815	11	4
9180	1	44	5
9181	822	77	6
9182	825	20	7
9183	4	14	8
9184	847	63	9
9185	842	10	10
9186	839	31	11
9187	854	47	12
9188	846	4	13
9189	848	23	14
9190	855	24	15
9191	852	22	16
9192	807	27	17
9193	817	3	18
9194	840	18	19
9195	849	6	20
9225	855	24	13
9224	817	3	12
9223	846	4	11
9222	825	20	10
9221	842	10	9
9220	822	77	8
9219	4	14	7
9218	847	63	6
9217	839	31	5
9216	830	1	4
9215	832	55	3
9214	844	16	2
9213	815	11	1
9226	854	47	14
9227	840	18	15
9228	1	44	16
9229	848	23	17
9230	807	27	18
9231	849	6	19
9232	852	22	20
9233	844	16	1
9234	830	1	2
9235	815	11	3
9236	846	4	4
9237	1	44	5
9238	847	63	6
9239	817	3	7
9240	839	31	8
9241	832	55	9
9242	4	14	10
9243	842	10	11
9244	822	77	12
9245	852	22	13
9246	855	24	14
9247	854	47	15
9248	848	23	16
9249	825	20	17
9250	20	5	18
9251	849	6	19
9252	840	18	20
9253	830	1	1
9254	844	16	2
9255	846	4	3
9256	825	20	4
9257	4	14	5
9258	817	3	6
9259	815	11	7
9260	822	77	8
9261	20	5	9
9262	832	55	10
9263	847	63	11
9264	854	47	12
9265	1	44	13
9266	855	24	14
9267	840	18	15
9268	852	22	16
9269	842	10	17
9270	849	6	18
9271	839	31	19
9272	848	23	20
9273	844	16	1
9274	832	55	2
9275	830	1	3
9276	815	11	4
9277	822	77	5
9278	1	44	6
9279	842	10	7
9280	846	4	8
9281	852	22	9
9282	840	18	10
9283	4	14	11
9284	847	63	12
9285	20	5	13
9286	817	3	14
9287	854	47	15
9288	825	20	16
9289	855	24	17
9290	848	23	18
9291	849	6	19
9292	839	31	20
9293	844	16	1
9294	830	1	2
9295	832	55	3
9296	847	63	4
9297	815	11	5
9298	1	44	6
9299	822	77	7
9300	825	20	8
9301	817	3	9
9302	854	47	10
9303	846	4	11
9304	839	31	12
9305	852	22	13
9306	842	10	14
9307	855	24	15
9308	20	5	16
9309	4	14	17
9310	840	18	18
9311	848	23	19
9312	849	6	20
9313	844	16	1
9314	832	55	2
9315	815	11	3
9316	830	1	4
9317	846	4	5
9318	847	63	6
9319	4	14	7
9320	1	44	8
9321	20	5	9
9322	839	31	10
9323	852	22	11
9324	822	77	12
9325	825	20	13
9326	817	3	14
9327	854	47	15
9328	848	23	16
9329	842	10	17
9330	840	18	18
9331	849	6	19
9332	855	24	20
9333	844	16	1
9334	815	11	2
9335	830	1	3
9336	832	55	4
9337	847	63	5
9338	842	10	6
9339	1	44	7
9340	852	22	8
9341	20	5	9
9342	4	14	10
9343	846	4	11
9344	817	3	12
9345	839	31	13
9346	855	24	14
9347	822	77	15
9348	825	20	16
9349	848	23	17
9350	849	6	18
9351	840	18	19
9352	854	47	20
9353	830	1	1
9354	4	14	2
9355	832	55	3
9356	1	44	4
9357	825	20	5
9358	854	47	6
9359	839	31	7
9360	847	63	8
9361	817	3	9
9362	855	24	10
9363	822	77	11
9364	848	23	12
9365	815	11	13
9366	846	4	14
9367	844	16	15
9368	842	10	16
9369	20	5	17
9370	840	18	18
9371	849	6	19
9372	852	22	20
9373	832	55	1
9374	830	1	2
9375	844	16	3
9376	815	11	4
9377	1	44	5
9378	846	4	6
9379	4	14	7
9380	847	63	8
9381	855	24	9
9382	849	6	10
9383	842	10	11
9384	822	77	12
9385	852	22	13
9386	817	3	14
9387	839	31	15
9388	848	23	16
9389	825	20	17
9390	20	5	18
9391	854	47	19
9392	840	18	20
9393	830	1	1
9394	844	16	2
9395	832	55	3
9396	847	63	4
9397	839	31	5
9398	825	20	6
9399	854	47	7
9400	4	14	8
9401	1	44	9
9402	842	10	10
9403	848	23	11
9404	822	77	12
9405	815	11	13
9406	852	22	14
9407	846	4	15
9408	817	3	16
9409	840	18	17
9410	855	24	18
9411	849	6	19
9412	20	5	20
9413	844	16	1
9414	830	1	2
9415	815	11	3
9416	1	44	4
9417	846	4	5
9418	847	63	6
9419	4	14	7
9420	852	22	8
9421	832	55	9
9422	825	20	10
9423	817	3	11
9424	839	31	12
9425	822	77	13
9426	20	5	14
9427	848	23	15
9428	842	10	16
9429	840	18	17
9430	855	24	18
9431	854	47	19
9432	849	6	20
9433	847	63	1
9434	832	55	2
9435	844	16	3
9436	846	4	4
9437	839	31	5
9438	4	14	6
9439	1	44	7
9440	822	77	8
9441	817	3	9
9442	830	1	10
9443	815	11	11
9444	855	24	12
9445	825	20	13
9446	840	18	14
9447	854	47	15
9448	852	22	16
9449	848	23	17
9450	20	5	18
9451	842	10	19
9452	849	6	20
9453	830	1	1
9454	832	55	2
9455	815	11	3
9456	844	16	4
9457	839	31	5
9458	4	14	6
9459	1	44	7
9460	847	63	8
9461	848	23	9
9462	846	4	10
9463	817	3	11
9464	842	10	12
9465	855	24	13
9466	840	18	14
9467	854	47	15
9468	20	5	16
9469	849	6	17
9470	825	20	18
9471	852	22	19
9472	822	77	20
9473	830	1	1
9474	844	16	2
9475	832	55	3
9476	1	44	4
9477	815	11	5
9478	847	63	6
9479	846	4	7
9480	854	47	8
9481	852	22	9
9482	840	18	10
9483	842	10	11
9484	839	31	12
9485	4	14	13
9486	855	24	14
9487	848	23	15
9488	822	77	16
9489	817	3	17
9490	825	20	18
